Giver	Giver Region	Year	Recipient	Recipient Region	Giver GDP	Recipient GDP	Giver GDP Per Capita	Recipient GDP Per Capita	Points
Slovenia	Southern Europe	2010	Turkey	Southern Europe	26082652065	389661484658	12732	5356	2
Slovenia	Southern Europe	2010	France	Western Europe	26082652065	1480999829195	12732	22758	3
Slovenia	Southern Europe	2010	Romania	Eastern Europe	26082652065	55460974373	12732	2587	7
Slovenia	Southern Europe	2010	Germany	Western Europe	26082652065	2078792107933	12732	25420	10
Slovenia	Southern Europe	2010	Israel	Eastern Europe	26082652065	169541631200	12732	22239	6
Slovenia	Southern Europe	2010	Denmark	Northern Europe	26082652065	170135370635	12732	30668	12
Spain	Southern Europe	1975	Netherlands	Western Europe	299222463974	196458513462	8422	14375	12
Spain	Southern Europe	1975	Ireland	Northern Europe	299222463974	27731289575	8422	8694	3
Spain	Southern Europe	1975	France	Western Europe	299222463974	730641519752	8422	13546	8
Spain	Southern Europe	1975	Germany	Western Europe	299222463974	1048170336763	8422	13323	4
Spain	Southern Europe	1975	Luxembourg	Western Europe	299222463974	6837385417	8422	19048	6
Spain	Southern Europe	1975	United Kingdom	Northern Europe	299222463974	804184578949	8422	14303	10
Spain	Southern Europe	1975	Finland	Northern Europe	299222463974	62868988391	8422	13344	1
Spain	Southern Europe	1975	Portugal	Southern Europe	299222463974	49588105981	8422	5453	2
Spain	Southern Europe	1975	Sweden	Northern Europe	299222463974	151421186027	8422	18483	5
Spain	Southern Europe	1975	Italy	Southern Europe	299222463974	597471150545	8422	10777	7
Spain	Southern Europe	1976	United Kingdom	Northern Europe	309108150346	826739189761	8601	14708	12
Spain	Southern Europe	1976	Germany	Western Europe	309108150346	1100046995116	8601	14043	2
Spain	Southern Europe	1976	Israel	Eastern Europe	309108150346	41878380069	8601	11853	1
Spain	Southern Europe	1976	Ireland	Northern Europe	309108150346	28118087794	8601	8684	5
Spain	Southern Europe	1976	Netherlands	Western Europe	309108150346	205864265605	8601	14946	3
Spain	Southern Europe	1976	Finland	Northern Europe	309108150346	63085498434	8601	13350	6
Spain	Southern Europe	1976	Austria	Western Europe	309108150346	104978248798	8601	13876	8
Spain	Southern Europe	1976	Monaco	Western Europe	309108150346	1515047634	8601	59786	7
Spain	Southern Europe	1976	France	Western Europe	309108150346	762687037773	8601	14065	10
Spain	Southern Europe	1977	Ireland	Northern Europe	317882414865	30426948438	8740	9270	4
Spain	Southern Europe	1977	Monaco	Western Europe	317882414865	1568880854	8740	61568	8
Spain	Southern Europe	1977	Netherlands	Western Europe	317882414865	209819490793	8740	15143	1
Spain	Southern Europe	1977	Germany	Western Europe	317882414865	1136867967134	8740	14545	5
Spain	Southern Europe	1977	Luxembourg	Western Europe	317882414865	7120719271	8740	19705	7
Spain	Southern Europe	1977	United Kingdom	Northern Europe	317882414865	846277938826	8740	15060	3
Spain	Southern Europe	1977	Greece	Southern Europe	317882414865	82660761559	8740	8880	12
Spain	Southern Europe	1977	Israel	Eastern Europe	317882414865	41875043567	8740	11590	6
Spain	Southern Europe	1977	Italy	Southern Europe	317882414865	656431584296	8740	11731	2
Spain	Southern Europe	1977	France	Western Europe	317882414865	789935209765	8740	14502	10
Spain	Southern Europe	1978	Italy	Southern Europe	322533045314	677700885301	8747	12068	8
Spain	Southern Europe	1978	Portugal	Southern Europe	322533045314	57556095543	8747	6022	1
Spain	Southern Europe	1978	France	Western Europe	322533045314	820703033189	8747	15005	5
Spain	Southern Europe	1978	United Kingdom	Northern Europe	322533045314	875079940295	8747	15572	3
Spain	Southern Europe	1978	Belgium	Western Europe	322533045314	143199110282	8747	14553	2
Spain	Southern Europe	1978	Germany	Western Europe	322533045314	1171070558919	8747	14996	10
Spain	Southern Europe	1978	Greece	Southern Europe	322533045314	88651073971	8747	9401	7
Spain	Southern Europe	1978	Luxembourg	Western Europe	322533045314	7410886547	8747	20472	12
Spain	Southern Europe	1978	Israel	Eastern Europe	322533045314	43894054771	8747	11895	6
Spain	Southern Europe	1979	Portugal	Southern Europe	322667046531	60801647711	8674	6293	6
Spain	Southern Europe	1979	Italy	Southern Europe	322667046531	718086161610	8674	12751	8
Spain	Southern Europe	1979	Denmark	Northern Europe	322667046531	101373969024	8674	19812	4
Spain	Southern Europe	1979	Monaco	Western Europe	322667046531	1688546972	8674	65442	2
Spain	Southern Europe	1979	Greece	Southern Europe	322667046531	91560673331	8674	9589	7
Spain	Southern Europe	1979	Germany	Western Europe	322667046531	1219674241982	8674	15612	12
Spain	Southern Europe	1979	Israel	Eastern Europe	322667046531	46652707737	8674	12322	10
Spain	Southern Europe	1979	France	Western Europe	322667046531	849011684286	8674	15459	3
Spain	Southern Europe	1979	Norway	Northern Europe	322667046531	87300314681	8674	21436	1
Spain	Southern Europe	1979	United Kingdom	Northern Europe	322667046531	899116393212	8674	15985	5
Spain	Southern Europe	1980	Austria	Western Europe	329793884331	117983433721	8809	15628	4
Spain	Southern Europe	1980	Luxembourg	Western Europe	329793884331	7648495539	8809	21004	3
Spain	Southern Europe	1980	Italy	Southern Europe	329793884331	742716634590	8809	13161	10
Spain	Southern Europe	1980	Sweden	Northern Europe	329793884331	161806496553	8809	19470	1
Spain	Southern Europe	1980	Germany	Western Europe	329793884331	1236857362256	8809	15799	12
Spain	Southern Europe	1980	United Kingdom	Northern Europe	329793884331	879523727358	8809	15618	8
Spain	Southern Europe	1980	Netherlands	Western Europe	329793884331	226172474359	8809	15984	5
Spain	Southern Europe	1980	France	Western Europe	329793884331	862905694751	8809	15642	6
Spain	Southern Europe	1980	Ireland	Northern Europe	329793884331	34651023565	8809	10153	7
Spain	Southern Europe	1981	Austria	Western Europe	329357010934	117813190107	8727	15566	6
Spain	Southern Europe	1981	Germany	Western Europe	329357010934	1243403312837	8727	15858	12
Spain	Southern Europe	1981	Luxembourg	Western Europe	329357010934	7606356114	8727	20826	1
Spain	Southern Europe	1981	Denmark	Northern Europe	329357010934	99985021834	8727	19522	3
Spain	Southern Europe	1981	Finland	Northern Europe	329357010934	74420490142	8727	15504	2
Spain	Southern Europe	1981	Netherlands	Western Europe	329357010934	224400160606	8727	15750	7
Spain	Southern Europe	1981	Ireland	Northern Europe	329357010934	35803244874	8727	10369	5
Spain	Southern Europe	1981	United Kingdom	Northern Europe	329357010934	867883599305	8727	15406	8
Spain	Southern Europe	1981	Greece	Southern Europe	329357010934	90748428632	8727	9327	10
Spain	Southern Europe	1982	Luxembourg	Western Europe	333462320000	7692406592	8789	21045	5
Spain	Southern Europe	1982	Norway	Northern Europe	333462320000	92760122385	8789	22543	2
Spain	Southern Europe	1982	United Kingdom	Northern Europe	333462320000	886049000292	8789	15734	1
Spain	Southern Europe	1982	Cyprus	Southern Europe	333462320000	3677448289	8789	7022	7
Spain	Southern Europe	1982	Sweden	Northern Europe	333462320000	163405836617	8789	19628	4
Spain	Southern Europe	1982	Austria	Western Europe	333462320000	120182713047	8789	15868	8
Spain	Southern Europe	1982	Belgium	Western Europe	333462320000	153545019889	8789	15578	10
Spain	Southern Europe	1982	Israel	Eastern Europe	333462320000	53373271440	8789	13241	6
Spain	Southern Europe	1982	Ireland	Northern Europe	333462320000	36620800676	8789	10506	3
Spain	Southern Europe	1982	Germany	Western Europe	333462320000	1238493849902	8789	15811	12
Spain	Southern Europe	1983	Sweden	Northern Europe	339364989096	166363076144	8902	19974	2
Spain	Southern Europe	1983	Italy	Southern Europe	339364989096	760877954788	8902	13452	3
Spain	Southern Europe	1983	Greece	Southern Europe	339364989096	88752822669	8902	9014	12
Spain	Southern Europe	1983	Denmark	Northern Europe	339364989096	106448383104	8902	20814	4
Spain	Southern Europe	1983	Israel	Eastern Europe	339364989096	55247111456	8902	13458	6
Spain	Southern Europe	1983	Portugal	Southern Europe	339364989096	65886672394	8902	6617	5
Spain	Southern Europe	1983	Belgium	Western Europe	339364989096	154023838870	8902	15628	8
Spain	Southern Europe	1983	Luxembourg	Western Europe	339364989096	7922338532	8902	21668	7
Spain	Southern Europe	1984	Sweden	Northern Europe	345421593730	173468954449	9024	20808	4
Spain	Southern Europe	1984	Luxembourg	Western Europe	345421593730	8412488806	9024	22985	7
Spain	Southern Europe	1984	United Kingdom	Northern Europe	345421593730	942685916457	9024	16708	3
Spain	Southern Europe	1984	Belgium	Western Europe	345421593730	157822656122	9024	16014	2
Spain	Southern Europe	1984	Ireland	Northern Europe	345421593730	38122046077	9024	10792	10
Spain	Southern Europe	1984	Denmark	Northern Europe	345421593730	110882572572	9024	21692	6
Spain	Southern Europe	1984	Netherlands	Western Europe	345421593730	233128874303	9024	16162	8
Spain	Southern Europe	1984	Finland	Northern Europe	345421593730	81463976414	9024	16687	1
Spain	Southern Europe	1984	Italy	Southern Europe	345421593730	785422754391	9024	13882	12
Spain	Southern Europe	1984	Portugal	Southern Europe	345421593730	64648016404	9024	6467	5
Spain	Southern Europe	1985	Ireland	Northern Europe	353440334465	39298345630	9200	11107	4
Spain	Southern Europe	1985	Finland	Northern Europe	353440334465	84154228856	9200	17167	6
Spain	Southern Europe	1985	Turkey	Southern Europe	353440334465	142072580798	9200	2876	3
Spain	Southern Europe	1985	Germany	Western Europe	353440334465	1323591207453	9200	17038	10
Spain	Southern Europe	1985	Israel	Eastern Europe	353440334465	57668447133	9200	13624	8
Spain	Southern Europe	1985	Italy	Southern Europe	353440334465	807399556378	9200	14267	12
Spain	Southern Europe	1985	Norway	Northern Europe	353440334465	107488317889	9200	25885	1
Spain	Southern Europe	1985	United Kingdom	Northern Europe	353440334465	976616778236	9200	17270	5
Spain	Southern Europe	1985	Sweden	Northern Europe	353440334465	177267361611	9200	21229	2
Spain	Southern Europe	1985	Greece	Southern Europe	353440334465	92809353506	9200	9342	7
Spain	Southern Europe	1986	United Kingdom	Northern Europe	364938885630	1015801864483	9470	17921	2
Spain	Southern Europe	1986	Iceland	Northern Europe	364938885630	6148275293	9470	25283	6
Spain	Southern Europe	1986	Netherlands	Western Europe	364938885630	245808904500	9470	16868	1
Spain	Southern Europe	1986	Ireland	Northern Europe	364938885630	39130018821	9470	11055	12
Spain	Southern Europe	1986	Belgium	Western Europe	364938885630	163353808712	9470	16564	10
Spain	Southern Europe	1986	Sweden	Northern Europe	364938885630	182339143634	9470	21785	7
Spain	Southern Europe	1986	Denmark	Northern Europe	364938885630	121053669414	9470	23641	5
Spain	Southern Europe	1986	Portugal	Southern Europe	364938885630	69215172550	9470	6899	8
Spain	Southern Europe	1987	Norway	Northern Europe	385182493102	113818805968	9971	27184	3
Spain	Southern Europe	1987	Iceland	Northern Europe	385182493102	6673703195	9971	27144	4
Spain	Southern Europe	1987	Belgium	Western Europe	385182493102	167121824743	9971	16932	7
Spain	Southern Europe	1987	Italy	Southern Europe	385182493102	856999900993	9971	15141	12
Spain	Southern Europe	1987	Portugal	Southern Europe	385182493102	73632065332	9971	7341	8
Spain	Southern Europe	1987	Netherlands	Western Europe	385182493102	250556085329	9971	17085	5
Spain	Southern Europe	1987	Germany	Western Europe	385182493102	1372849485574	9971	17637	1
Spain	Southern Europe	1987	Finland	Northern Europe	385182493102	89391929243	9971	18124	2
Spain	Southern Europe	1987	Ireland	Northern Europe	385182493102	40954687244	9971	11569	10
Spain	Southern Europe	1988	United Kingdom	Northern Europe	404804938151	1115591712271	10456	19596	10
Spain	Southern Europe	1988	Turkey	Southern Europe	404804938151	170319077301	10456	3258	5
Spain	Southern Europe	1988	Israel	Eastern Europe	404804938151	66086368112	10456	14878	6
Spain	Southern Europe	1988	Ireland	Northern Europe	404804938151	43091462909	10456	12225	12
Spain	Southern Europe	1988	Germany	Western Europe	404804938151	1423744251340	10456	18219	3
Spain	Southern Europe	1988	Denmark	Northern Europe	404804938151	121231447726	10456	23634	1
Spain	Southern Europe	1988	Italy	Southern Europe	404804938151	892945710034	10456	15768	7
Spain	Southern Europe	1988	France	Western Europe	404804938151	1020973645763	10456	17704	2
Spain	Southern Europe	1988	Portugal	Southern Europe	404804938151	79146450269	10456	7899	4
Spain	Southern Europe	1989	Italy	Southern Europe	424344995166	923202135233	10939	16290	12
Spain	Southern Europe	1989	Netherlands	Western Europe	424344995166	270634604237	10939	18226	6
Spain	Southern Europe	1989	Turkey	Southern Europe	424344995166	170813418317	10939	3211	1
Spain	Southern Europe	1989	United Kingdom	Northern Europe	424344995166	1141043342839	10939	19991	10
Spain	Southern Europe	1989	Portugal	Southern Europe	424344995166	84243987334	10939	8420	8
Spain	Southern Europe	1989	Sweden	Northern Europe	424344995166	199055234725	10939	23438	5
Spain	Southern Europe	1989	Luxembourg	Western Europe	424344995166	11773831712	10939	31222	3
Spain	Southern Europe	1989	Austria	Western Europe	424344995166	141217060615	10939	18533	2
Spain	Southern Europe	1989	Finland	Northern Europe	424344995166	98835452368	10939	19909	7
Spain	Southern Europe	1989	Greece	Southern Europe	424344995166	98705787677	10939	9783	4
Spain	Southern Europe	1990	United Kingdom	Northern Europe	440391149059	1149935107324	11336	20087	7
Spain	Southern Europe	1990	Iceland	Northern Europe	440391149059	6763118968	11336	26540	4
Spain	Southern Europe	1990	Denmark	Northern Europe	440391149059	123885874634	11336	24098	6
Spain	Southern Europe	1990	Germany	Western Europe	440391149059	1556954345661	11336	19601	8
Spain	Southern Europe	1990	France	Western Europe	440391149059	1091598599817	11336	18732	5
Spain	Southern Europe	1990	Ireland	Northern Europe	440391149059	49457228826	11336	14074	10
Spain	Southern Europe	1990	Sweden	Northern Europe	440391149059	201066288111	11336	23492	2
Spain	Southern Europe	1990	Italy	Southern Europe	440391149059	941534851536	11336	16600	12
Spain	Southern Europe	1991	Malta	Southern Europe	451603510207	2508096392	11598	7011	6
Spain	Southern Europe	1991	Greece	Southern Europe	451603510207	101765667097	11598	9922	5
Spain	Southern Europe	1991	Sweden	Northern Europe	451603510207	198811754929	11598	23071	4
Spain	Southern Europe	1991	France	Western Europe	451603510207	1102943385636	11598	18837	8
Spain	Southern Europe	1991	Turkey	Southern Europe	451603510207	187985577937	11598	3414	2
Spain	Southern Europe	1991	Portugal	Southern Europe	451603510207	91397394349	11598	9169	10
Spain	Southern Europe	1991	Israel	Eastern Europe	451603510207	76700617160	11598	15498	12
Spain	Southern Europe	1991	Germany	Western Europe	451603510207	1636487645219	11598	20453	1
Spain	Southern Europe	1991	Belgium	Western Europe	451603510207	190191939247	11598	19011	3
Spain	Southern Europe	1991	Italy	Southern Europe	451603510207	956019871426	11598	16844	7
Spain	Southern Europe	1992	Belgium	Western Europe	455799879733	193103121314	11667	19224	3
Spain	Southern Europe	1992	Israel	Eastern Europe	455799879733	81017170729	11667	15814	10
Spain	Southern Europe	1992	France	Western Europe	455799879733	1119243188168	11667	19030	6
Spain	Southern Europe	1992	Malta	Southern Europe	455799879733	2625749584	11667	7268	12
Spain	Southern Europe	1992	Iceland	Northern Europe	455799879733	6520331239	11667	24977	8
Spain	Southern Europe	1992	Austria	Western Europe	455799879733	155616277926	11667	19847	2
Spain	Southern Europe	1992	United Kingdom	Northern Europe	455799879733	1135585639120	11667	19722	5
Spain	Southern Europe	1992	Ireland	Northern Europe	455799879733	52096972273	11667	14640	1
Spain	Southern Europe	1992	Denmark	Northern Europe	455799879733	127976062128	11667	24747	4
Spain	Southern Europe	1992	Netherlands	Western Europe	455799879733	293760304700	11667	19346	7
Spain	Southern Europe	1993	Italy	Southern Europe	451098341465	955774699781	11511	16818	2
Spain	Southern Europe	1993	Turkey	Southern Europe	451098341465	212559409689	11511	3732	6
Spain	Southern Europe	1993	Greece	Southern Europe	451098341465	100838378338	11511	9635	8
Spain	Southern Europe	1993	Malta	Southern Europe	451098341465	2743402774	11511	7522	4
Spain	Southern Europe	1993	Portugal	Southern Europe	451098341465	90505299488	11511	9066	12
Spain	Southern Europe	1993	Ireland	Northern Europe	451098341465	53499740127	11511	14960	10
Spain	Southern Europe	1993	United Kingdom	Northern Europe	451098341465	1160821247197	11511	20112	5
Spain	Southern Europe	1993	Netherlands	Western Europe	451098341465	297454682600	11511	19454	7
Spain	Southern Europe	1994	Sweden	Northern Europe	461848895996	200096549277	11753	22788	1
Spain	Southern Europe	1994	Ireland	Northern Europe	461848895996	56579092614	11753	15758	10
Spain	Southern Europe	1994	Cyprus	Southern Europe	461848895996	7280096997	11753	11390	4
Spain	Southern Europe	1994	Iceland	Northern Europe	461848895996	6844372657	11753	25729	6
Spain	Southern Europe	1994	United Kingdom	Northern Europe	461848895996	1210506420220	11753	20919	3
Spain	Southern Europe	1994	Portugal	Southern Europe	461848895996	91378529219	11753	9134	12
Spain	Southern Europe	1994	Germany	Western Europe	461848895996	1691872870119	11753	20775	8
Spain	Southern Europe	1994	Norway	Northern Europe	461848895996	134809195259	11753	31086	5
Spain	Southern Europe	1995	Ireland	Northern Europe	474584351741	62030161335	12049	17188	3
Spain	Southern Europe	1995	Norway	Northern Europe	474584351741	140452717481	12049	32220	4
Spain	Southern Europe	1995	Austria	Western Europe	474584351741	164467805621	12049	20692	6
Spain	Southern Europe	1995	Turkey	Southern Europe	474584351741	218601092943	12049	3714	2
Spain	Southern Europe	1995	Hungary	Eastern Europe	474584351741	40117042262	12049	3884	1
Spain	Southern Europe	1995	Belgium	Western Europe	474584351741	202125078946	12049	19940	7
Spain	Southern Europe	1995	Cyprus	Southern Europe	474584351741	7724182914	12049	11868	5
Spain	Southern Europe	1995	Malta	Southern Europe	474584351741	3082268472	12049	8321	10
Spain	Southern Europe	1995	Greece	Southern Europe	474584351741	105014815743	12049	9875	8
Spain	Southern Europe	1996	Turkey	Southern Europe	486055114049	234733120142	12312	3924	8
Spain	Southern Europe	1996	Cyprus	Southern Europe	486055114049	7866990431	12312	11896	7
Spain	Southern Europe	1996	Malta	Southern Europe	486055114049	3198696108	12312	8583	10
Spain	Southern Europe	1996	Slovenia	Southern Europe	486055114049	16745318458	12312	8421	1
Spain	Southern Europe	1996	Netherlands	Western Europe	486055114049	326563625485	12312	21027	6
Spain	Southern Europe	1996	Belgium	Western Europe	486055114049	205004907827	12312	20184	12
Spain	Southern Europe	1996	Iceland	Northern Europe	486055114049	7180241405	12312	26701	3
Spain	Southern Europe	1997	Cyprus	Southern Europe	504859099130	8051748059	12755	12004	10
Spain	Southern Europe	1997	Turkey	Southern Europe	504859099130	252520406456	12755	4154	12
Spain	Southern Europe	1997	Ireland	Northern Europe	504859099130	75305479817	12755	20496	6
Spain	Southern Europe	1997	Italy	Southern Europe	504859099130	1034874048284	12755	18191	8
Spain	Southern Europe	1997	Poland	Eastern Europe	504859099130	149709629670	12755	3874	2
Spain	Southern Europe	1997	Greece	Southern Europe	504859099130	111401606432	12755	10337	7
Spain	Southern Europe	1997	Malta	Southern Europe	504859099130	3366850884	12755	8973	1
Spain	Southern Europe	1997	United Kingdom	Northern Europe	504859099130	1325692400024	12755	22733	5
Spain	Southern Europe	1998	Israel	Eastern Europe	527417014907	110603683416	13278	18523	10
Spain	Southern Europe	1998	Germany	Western Europe	527417014907	1796813296247	13278	21900	12
Spain	Southern Europe	1998	Malta	Southern Europe	527417014907	3539422300	13278	9376	5
Spain	Southern Europe	1998	Portugal	Southern Europe	527417014907	108461880496	13278	10708	6
Spain	Southern Europe	1998	United Kingdom	Northern Europe	527417014907	1372286014257	13278	23463	3
Spain	Southern Europe	1998	Netherlands	Western Europe	527417014907	353896255736	13278	22531	4
Spain	Southern Europe	1998	Belgium	Western Europe	527417014907	216763833526	13278	21245	7
Spain	Southern Europe	1998	Norway	Northern Europe	527417014907	159749542448	13278	36049	8
Spain	Southern Europe	1999	United Kingdom	Northern Europe	552447896215	1415742596097	13837	24125	4
Spain	Southern Europe	1999	Slovenia	Southern Europe	552447896215	19162102396	13837	9663	2
Spain	Southern Europe	1999	Denmark	Northern Europe	552447896215	154626288221	13837	29055	5
Spain	Southern Europe	1999	Netherlands	Western Europe	552447896215	370474105840	13837	23430	3
Spain	Southern Europe	1999	Iceland	Northern Europe	552447896215	8336761572	13837	30055	10
Spain	Southern Europe	1999	Sweden	Northern Europe	552447896215	236720886164	13837	26724	6
Spain	Southern Europe	1999	Israel	Eastern Europe	552447896215	114315400244	13837	18664	8
Spain	Southern Europe	1999	Germany	Western Europe	552447896215	1830433099432	13837	22295	7
Spain	Southern Europe	2000	Netherlands	Western Europe	580345494748	385074626866	14414	24180	4
Spain	Southern Europe	2000	Malta	Southern Europe	580345494748	3957418083	14414	10377	1
Spain	Southern Europe	2000	Russia	Eastern Europe	580345494748	259708496267	14414	1775	5
Spain	Southern Europe	2000	Denmark	Northern Europe	580345494748	160082517846	14414	29980	10
Spain	Southern Europe	2000	Germany	Western Europe	580345494748	1886401326700	14414	22946	12
Spain	Southern Europe	2000	Sweden	Northern Europe	580345494748	247260155858	14414	27869	6
Spain	Southern Europe	2000	Latvia	Eastern Europe	580345494748	7833068425	14414	3301	7
Spain	Southern Europe	2000	Ireland	Northern Europe	580345494748	97525278177	14414	25630	3
Spain	Southern Europe	2000	Austria	Western Europe	580345494748	192070749954	14414	23974	8
Spain	Southern Europe	2001	Sweden	Northern Europe	601640869725	250381346604	14775	28146	5
Spain	Southern Europe	2001	Portugal	Southern Europe	601640869725	119616127053	14775	11621	6
Spain	Southern Europe	2001	France	Western Europe	601640869725	1350682881887	14775	22014	3
Spain	Southern Europe	2001	United Kingdom	Northern Europe	601640869725	1518285497144	14775	25687	1
Spain	Southern Europe	2001	Slovenia	Southern Europe	601640869725	20566790943	14775	10324	2
Spain	Southern Europe	2001	Germany	Western Europe	601640869725	1914968442701	14775	23254	10
Spain	Southern Europe	2001	Malta	Southern Europe	601640869725	3896082512	14775	9913	4
Spain	Southern Europe	2001	Greece	Southern Europe	601640869725	129640052497	14775	11839	12
Spain	Southern Europe	2001	Denmark	Northern Europe	601640869725	161210834024	14775	30083	7
Spain	Southern Europe	2002	Cyprus	Southern Europe	617946434914	9892554194	14957	13927	6
Spain	Southern Europe	2002	Belgium	Western Europe	617946434914	237741366385	14957	23008	1
Spain	Southern Europe	2002	France	Western Europe	617946434914	1363229017959	14957	22058	8
Spain	Southern Europe	2002	Germany	Western Europe	617946434914	1915162776824	14957	23217	2
Spain	Southern Europe	2002	Turkey	Southern Europe	617946434914	266874563574	14957	4078	4
Spain	Southern Europe	2002	Malta	Southern Europe	617946434914	4005624314	14957	10116	10
Spain	Southern Europe	2002	Romania	Eastern Europe	617946434914	41162034208	14957	1888	5
Spain	Southern Europe	2002	Slovenia	Southern Europe	617946434914	21353851323	14957	10706	7
Spain	Southern Europe	2002	Latvia	Eastern Europe	617946434914	9010898599	14957	3853	12
Spain	Southern Europe	2003	Austria	Western Europe	637037529120	198704471259	15166	24467	8
Spain	Southern Europe	2003	Turkey	Southern Europe	637037529120	280926215534	15166	4235	3
Spain	Southern Europe	2003	Portugal	Southern Europe	637037529120	119432109121	15166	11439	2
Spain	Southern Europe	2003	Germany	Western Europe	637037529120	1907972414293	15166	23117	4
Spain	Southern Europe	2003	Russia	Eastern Europe	637037529120	306737220532	15166	2121	6
Spain	Southern Europe	2003	Israel	Eastern Europe	637037529120	125772558157	15166	18801	1
Spain	Southern Europe	2003	Poland	Eastern Europe	637037529120	182642797860	15166	4781	5
Spain	Southern Europe	2003	Belgium	Western Europe	637037529120	239659750047	15166	23097	12
Spain	Southern Europe	2003	Romania	Eastern Europe	637037529120	43302459253	15166	1992	10
Spain	Southern Europe	2003	Sweden	Northern Europe	637037529120	262592755597	15166	29313	7
Spain	Southern Europe	2004	France	Western Europe	657800500119	1410493938384	15408	22495	4
Spain	Southern Europe	2004	Serbia	Southern Europe	657800500119	7484445629	15408	1003	6
Spain	Southern Europe	2004	Germany	Western Europe	657800500119	1930126504253	15408	23391	12
Spain	Southern Europe	2004	Ukraine	Eastern Europe	657800500119	44042453610	15408	928	8
Spain	Southern Europe	2004	Greece	Southern Europe	657800500119	148273579289	15408	13404	7
Spain	Southern Europe	2004	Poland	Eastern Europe	657800500119	192404689711	15408	5039	1
Spain	Southern Europe	2004	Cyprus	Southern Europe	657800500119	10509896324	15408	14207	3
Spain	Southern Europe	2004	Turkey	Southern Europe	657800500119	307228800117	15408	4569	2
Spain	Southern Europe	2004	Romania	Eastern Europe	657800500119	46939862238	15408	2165	10
Spain	Southern Europe	2004	Sweden	Northern Europe	657800500119	273713195657	15408	30434	5
Spain	Southern Europe	2005	Hungary	Eastern Europe	681373742384	56884939841	15701	5639	5
Spain	Southern Europe	2005	Malta	Southern Europe	681373742384	4137015690	15701	10244	7
Spain	Southern Europe	2005	Romania	Eastern Europe	681373742384	48898332853	15701	2260	12
Spain	Southern Europe	2005	Norway	Northern Europe	681373742384	187632770146	15701	40584	3
Spain	Southern Europe	2005	Moldova	Eastern Europe	681373742384	1813877409	15701	505	4
Spain	Southern Europe	2005	Israel	Eastern Europe	681373742384	138380104308	15701	19968	6
Spain	Southern Europe	2005	Denmark	Northern Europe	681373742384	170383902313	15701	31439	10
Spain	Southern Europe	2005	Sweden	Northern Europe	681373742384	282364681257	15701	31271	2
Spain	Southern Europe	2005	Ukraine	Eastern Europe	681373742384	45231599857	15701	960	1
Spain	Southern Europe	2005	Greece	Southern Europe	681373742384	151654726496	15701	13658	8
Spain	Southern Europe	2006	Moldova	Eastern Europe	709148044936	1900665178	16074	530	2
Spain	Southern Europe	2006	Germany	Western Europe	709148044936	2015244849889	16074	24464	5
Spain	Southern Europe	2006	Russia	Eastern Europe	709148044936	378223527671	16074	2654	7
Spain	Southern Europe	2006	Romania	Eastern Europe	709148044936	52761301148	16074	2444	12
Spain	Southern Europe	2006	Lithuania	Northern Europe	709148044936	17944975000	16074	5287	4
Spain	Southern Europe	2006	Finland	Northern Europe	709148044936	144797309748	16074	27495	10
Spain	Southern Europe	2006	Ukraine	Eastern Europe	709148044936	48533506647	16074	1037	3
Spain	Southern Europe	2006	Sweden	Northern Europe	709148044936	294498396948	16074	32432	6
Spain	Southern Europe	2006	Armenia	Eastern Europe	709148044936	3849011238	16074	1254	8
Spain	Southern Europe	2007	Serbia	Southern Europe	733820614902	8613915655	16351	1167	1
Spain	Southern Europe	2007	Ukraine	Eastern Europe	733820614902	52367654045	16351	1126	7
Spain	Southern Europe	2007	Russia	Eastern Europe	733820614902	410505209128	16351	2889	4
Spain	Southern Europe	2007	Bulgaria	Eastern Europe	733820614902	19106152662	16351	2494	10
Spain	Southern Europe	2007	Greece	Southern Europe	733820614902	165670288500	16351	14802	2
Spain	Southern Europe	2007	Armenia	Eastern Europe	733820614902	4378219566	16351	1424	8
Spain	Southern Europe	2007	Moldova	Eastern Europe	733820614902	1958976512	16351	548	6
Spain	Southern Europe	2007	Romania	Eastern Europe	733820614902	55926979217	16351	2596	12
Spain	Southern Europe	2007	Slovenia	Southern Europe	733820614902	26998265242	16351	13378	3
Spain	Southern Europe	2007	Germany	Western Europe	733820614902	2081124117403	16351	25297	5
Spain	Southern Europe	2008	Romania	Eastern Europe	740364067797	60360156368	16252	2806	12
Spain	Southern Europe	2008	Armenia	Eastern Europe	740364067797	4680316716	16252	1520	10
Spain	Southern Europe	2008	Iceland	Northern Europe	740364067797	12038598564	16252	37927	4
Spain	Southern Europe	2008	Portugal	Southern Europe	740364067797	126928430730	16252	11949	8
Spain	Southern Europe	2008	Latvia	Eastern Europe	740364067797	13722705688	16252	6056	2
Spain	Southern Europe	2008	Sweden	Northern Europe	740364067797	302392423838	16252	32799	1
Spain	Southern Europe	2008	Ukraine	Eastern Europe	740364067797	53572110088	16252	1158	7
Spain	Southern Europe	2008	Greece	Southern Europe	740364067797	165315749930	16252	14712	3
Spain	Southern Europe	2008	Russia	Eastern Europe	740364067797	432048331750	16252	3044	5
Spain	Southern Europe	2008	Norway	Northern Europe	740364067797	197402589382	16252	41400	6
Spain	Southern Europe	2009	France	Western Europe	712639244301	1456772338299	15523	22509	3
Spain	Southern Europe	2009	Portugal	Southern Europe	712639244301	123236970884	15523	11591	8
